Product_Collection,Vertical_Segment,Status,Launch_Date,Lithography,nb_of_Cores,Processor_Base_Frequency,Cache,TDP,T,Intel_Hyper_Threading_Technology_,Intel_Virtualization_Technology_VTx_,Intel_64_,Instruction_Set,T_bc
13,2,927,49,1,2,1.30 GHz,65,4.5,100.0,1,2,1,1,4.605170185988092
15,2,927,50,1,4,1.60 GHz,82,15.0,100.0,1,2,1,1,4.605170185988092
16,2,927,50,1,4,1.80 GHz,87,15.0,100.0,1,2,1,1,4.605170185988092
29,0,415,12,5,4,3.60 GHz,8,130.0,66.8,1,2,1,1,4.2017030805426
12,2,927,17,1,2,1.20 GHz,65,4.5,100.0,1,2,1,1,4.605170185988092
25,2,927,15,1,2,1.50 GHz,31,15.0,105.0,0,2,1,1,4.653960350157523
28,2,927,46,3,2,1.46 GHz,0,4.3,80.0,0,2,1,1,4.382026634673881
27,0,927,46,3,2,2.41 GHz,1,10.0,100.0,0,2,1,1,4.605170185988092
26,0,927,13,3,2,2.60 GHz,34,55.0,100.0,0,2,1,1,4.605170185988092
65,2,709,46,8,1,2.80 GHz,1,88.0,75.0,1,0,0,0,4.31748811353631
37,2,927,45,3,2,2.40 GHz,34,35.0,90.0,0,2,1,1,4.499809670330265
65,2,709,46,8,1,1.30 GHz,32,5.5,100.0,0,0,0,0,4.605170185988092
38,2,927,15,1,2,1.90 GHz,31,15.0,105.0,1,2,1,1,4.653960350157523
39,2,927,48,1,2,2.10 GHz,34,15.0,100.0,1,2,1,1,4.605170185988092
43,2,927,16,1,4,1.60 GHz,32,6.0,90.0,0,2,1,1,4.499809670330265
42,0,927,46,3,4,2.41 GHz,32,10.0,100.0,0,2,1,1,4.605170185988092
42,0,927,63,3,4,2.41 GHz,32,10.0,105.0,0,2,1,1,4.653960350157523
42,0,927,16,1,4,1.60 GHz,32,6.5,90.0,0,2,1,1,4.499809670330265
42,0,927,46,1,4,1.50 GHz,31,10.0,105.0,0,2,1,1,4.653960350157523
43,2,927,15,1,4,1.60 GHz,32,6.0,90.0,0,2,1,1,4.499809670330265
43,2,927,46,3,4,2.00 GHz,31,7.5,100.0,0,2,1,1,4.605170185988092
43,2,927,63,3,4,2.17 GHz,31,7.5,105.0,0,2,1,1,4.653960350157523
43,2,927,14,3,4,2.16 GHz,31,7.5,100.0,0,2,1,1,4.605170185988092
43,2,927,47,3,4,2.16 GHz,32,7.5,100.0,0,2,1,1,4.605170185988092
43,2,927,49,1,4,1.10 GHz,32,6.0,105.0,0,2,1,1,4.653960350157523
39,2,927,48,1,2,1.50 GHz,34,6.0,100.0,1,2,1,1,4.605170185988092
39,2,927,33,1,2,1.60 GHz,34,6.0,100.0,1,2,1,1,4.605170185988092
39,2,927,17,1,2,1.50 GHz,34,6.0,100.0,1,2,1,1,4.605170185988092
39,2,927,17,1,2,2.30 GHz,34,15.0,100.0,1,2,1,1,4.605170185988092
38,2,927,15,1,2,1.90 GHz,31,15.0,105.0,0,2,1,1,4.653960350157523
38,2,927,63,3,2,1.20 GHz,34,11.5,100.0,0,2,1,1,4.605170185988092
38,2,927,30,3,2,2.40 GHz,31,37.0,100.0,0,2,1,1,4.605170185988092
38,2,927,46,3,2,1.20 GHz,34,11.5,100.0,0,2,1,1,4.605170185988092
38,2,927,63,3,2,1.70 GHz,34,15.0,100.0,0,2,1,1,4.605170185988092
38,2,927,46,3,2,1.70 GHz,34,15.0,100.0,0,2,1,1,4.605170185988092
38,2,927,63,3,2,2.30 GHz,34,37.0,100.0,0,2,1,1,4.605170185988092
37,2,927,45,3,2,1.80 GHz,34,17.0,105.0,0,2,1,1,4.653960350157523
37,2,927,13,3,2,2.50 GHz,34,35.0,90.0,0,2,1,1,4.499809670330265
37,2,927,46,3,2,1.90 GHz,34,17.0,105.0,0,2,1,1,4.653960350157523
37,2,927,13,3,2,1.10 GHz,34,10.0,105.0,0,2,1,1,4.653960350157523
65,2,709,46,8,1,1.20 GHz,32,5.5,100.0,0,0,0,0,4.605170185988092
65,2,709,46,8,1,1.10 GHz,32,5.0,100.0,0,0,0,0,4.605170185988092
65,2,709,46,8,1,1.00 GHz,32,5.0,100.0,0,0,0,0,4.605170185988092
65,2,709,46,0,1,1.10 GHz,1,7.0,100.0,0,0,0,0,4.605170185988092
65,2,709,46,8,1,1.60 GHz,32,7.5,100.0,0,0,0,0,4.605170185988092
65,2,709,20,8,1,1.40 GHz,32,7.5,100.0,0,0,0,0,4.605170185988092
65,2,709,46,8,1,1.50 GHz,32,7.5,100.0,0,0,0,0,4.605170185988092
65,0,709,38,8,1,3.80 GHz,1,115.0,72.8,1,0,1,1,4.28771595520264
65,2,709,46,0,1,1.30 GHz,1,12.0,100.0,0,0,0,0,4.605170185988092
65,0,709,54,8,1,3.80 GHz,1,115.0,72.8,1,0,0,0,4.28771595520264
65,2,709,46,8,1,2.26 GHz,32,27.0,100.0,0,0,0,0,4.605170185988092
65,0,709,38,8,1,3.60 GHz,1,115.0,72.8,1,0,1,1,4.28771595520264
65,3,709,51,0,1,800 MHz,76,10.63,100.0,1,0,1,0,4.605170185988092
65,2,709,46,8,1,2.13 GHz,32,27.0,100.0,0,0,0,0,4.605170185988092
65,0,709,46,8,1,3.60 GHz,1,115.0,72.8,1,0,1,0,4.28771595520264
65,3,709,51,0,1,933 MHz,76,11.61,100.0,1,0,1,0,4.605170185988092
65,2,709,46,8,1,2.10 GHz,32,7.5,100.0,0,0,0,0,4.605170185988092
65,0,709,46,8,1,3.60 GHz,1,115.0,72.8,1,0,0,0,4.28771595520264
65,2,709,20,8,1,2.00 GHz,32,27.0,100.0,0,0,0,0,4.605170185988092
65,3,709,46,0,1,1.13 GHz,76,28.7,69.0,1,0,1,0,4.23410650459726
65,0,709,21,8,1,3.40 GHz,1,84.0,67.7,1,0,1,1,4.215086179918229
65,0,709,46,0,1,2.80 GHz,76,68.4,75.0,1,0,1,0,4.31748811353631
65,2,709,46,8,1,2.00 GHz,32,7.5,100.0,0,0,0,0,4.605170185988092
65,3,709,51,0,1,1.26 GHz,76,30.4,69.0,1,0,1,0,4.23410650459726
65,0,709,54,8,1,3.40 GHz,1,84.0,67.7,1,0,1,0,4.215086179918229
65,0,709,3,0,1,2.60 GHz,76,62.6,70.0,0,0,0,0,4.248495242049359
65,0,709,46,8,1,3.40 GHz,1,84.0,67.7,1,0,1,0,4.215086179918229
65,2,709,46,8,1,1.86 GHz,32,27.0,100.0,0,0,0,0,4.605170185988092
65,0,709,46,0,1,900 MHz,47,23.2,75.0,1,0,1,0,4.31748811353631
65,3,709,46,0,1,1.40 GHz,76,32.2,69.0,1,0,1,0,4.23410650459726
65,0,709,3,0,1,2.50 GHz,76,61.0,72.0,0,0,0,0,4.276666119016055
65,3,709,46,0,1,1.00 GHz,76,12.1,100.0,1,0,1,0,4.605170185988092
65,2,709,20,8,1,1.80 GHz,32,21.0,100.0,0,0,0,0,4.605170185988092
65,0,709,2,2,1,850 MHz,47,22.5,80.0,1,0,1,0,4.382026634673881
65,0,709,20,8,1,3.40 GHz,1,115.0,72.8,1,0,0,0,4.28771595520264
65,0,709,6,7,2,2.80 GHz,62,95.0,63.4,1,0,1,1,4.14946386144318
65,0,709,3,0,1,2.40 GHz,76,59.8,71.0,0,0,0,0,4.2626798770413155
65,0,709,46,2,1,933 MHz,47,27.3,77.0,1,0,1,0,4.343805421853684
65,2,709,20,8,1,1.80 GHz,32,7.5,100.0,0,0,0,0,4.605170185988092
65,0,709,46,2,1,800 MHz,47,20.8,80.0,1,0,1,0,4.382026634673881
65,0,709,4,8,1,3.40 GHz,1,103.0,73.5,1,0,0,0,4.297285406218791
65,0,709,37,8,1,3.20 GHz,1,84.0,67.7,1,0,1,1,4.215086179918229
65,0,709,3,0,1,2.20 GHz,76,57.1,70.0,0,0,0,0,4.248495242049359
36,2,415,46,3,2,2.10 GHz,2,35.0,105.0,0,2,1,1,4.653960350157523
36,2,927,16,3,4,2.41 GHz,32,10.0,105.0,0,2,1,1,4.653960350157523
36,3,415,28,5,2,1.20 GHz,72,40.0,100.0,0,2,1,1,4.605170185988092
36,1,927,14,3,2,1.40 GHz,82,40.0,80.0,1,2,1,1,4.382026634673881
65,2,709,46,0,1,1.40 GHz,76,20.8,100.0,0,0,0,0,4.605170185988092
65,0,415,27,5,2,2.60 GHz,51,65.0,69.1,0,2,1,1,4.235554730773624
65,2,709,46,8,1,1.73 GHz,32,27.0,100.0,0,0,0,0,4.605170185988092
65,0,709,2,2,1,866 MHz,47,26.1,80.0,1,0,1,0,4.382026634673881
65,0,709,46,2,1,750 MHz,47,19.5,80.0,1,0,1,0,4.382026634673881
65,0,709,46,0,1,3.40 GHz,76,89.0,68.0,1,0,1,0,4.219507705176107
65,0,709,55,8,1,3.20 GHz,1,84.0,67.7,1,0,1,0,4.215086179918229
65,0,709,3,0,1,2.00 GHz,76,54.3,69.0,0,0,0,0,4.23410650459726
65,2,709,46,2,1,600 MHz,47,9.7,100.0,1,0,1,0,4.605170185988092
65,2,709,46,0,1,1.50 GHz,76,25.8,100.0,0,0,0,0,4.605170185988092
65,0,415,27,5,2,2.20 GHz,51,35.0,65.0,0,2,1,1,4.174387269895637
65,2,709,46,0,1,900 MHz,1,7.0,100.0,0,0,0,0,4.605170185988092
65,0,709,46,2,1,800 MHz,47,20.8,80.0,1,0,1,0,4.382026634673881
65,0,709,2,2,1,700 MHz,47,18.3,80.0,1,0,1,0,4.382026634673881
65,0,709,4,8,1,3.40 GHz,1,103.0,73.5,1,0,0,0,4.297285406218791
65,0,709,55,8,1,3.80 GHz,32,115.0,70.8,1,2,1,1,4.259859000699674
65,0,709,20,8,1,3.20 GHz,1,84.0,67.7,1,0,0,0,4.215086179918229
65,0,709,46,2,1,2.00 GHz,47,71.8,74.0,0,0,0,0,4.30406509320417
65,2,709,46,0,1,1.60 GHz,76,26.9,100.0,0,0,0,0,4.605170185988092
65,0,415,27,5,2,2.80 GHz,51,65.0,69.1,0,2,1,1,4.235554730773624
65,0,415,27,5,2,2.60 GHz,51,65.0,69.1,0,2,1,1,4.235554730773624
65,2,709,46,0,1,1.00 GHz,1,7.0,100.0,0,0,0,0,4.605170185988092
65,2,709,46,8,1,1.70 GHz,32,7.5,100.0,0,0,0,0,4.605170185988092
65,0,709,2,2,1,733 MHz,47,22.8,80.0,1,0,1,0,4.382026634673881
65,0,709,46,2,1,650 MHz,47,17.0,82.0,1,0,1,0,4.406719247264253
65,0,709,4,8,1,3.20 GHz,1,103.0,73.5,1,0,0,0,4.297285406218791
65,0,709,21,8,1,3.80 GHz,32,115.0,70.8,1,0,1,1,4.259859000699674
65,0,709,20,8,1,3.00 GHz,1,84.0,67.7,1,0,1,1,4.215086179918229
65,2,709,3,0,1,1.70 GHz,76,30.0,100.0,0,0,0,0,4.605170185988092
65,0,927,27,5,2,2.90 GHz,51,65.0,69.1,0,2,1,1,4.235554730773624
65,0,415,44,5,2,2.70 GHz,51,65.0,69.1,0,2,1,1,4.235554730773624
65,0,709,46,2,1,667 MHz,47,17.5,82.0,1,0,1,0,4.406719247264253
65,0,709,46,4,1,600 MHz,76,34.5,85.0,1,0,1,0,4.442651256490317
65,0,709,46,0,1,3.20 GHz,76,82.0,70.0,1,0,1,0,4.248495242049359
65,0,709,54,8,1,3.00 GHz,1,84.0,67.7,1,0,1,0,4.215086179918229
65,0,709,46,2,1,1.90 GHz,47,69.2,73.0,0,0,0,0,4.290459441148391
65,2,709,46,2,1,900 MHz,47,30.7,100.0,1,0,1,0,4.605170185988092
65,2,709,46,0,1,933 MHz,76,20.1,100.0,1,0,1,0,4.605170185988092
65,2,709,46,0,1,1.80 GHz,76,30.0,100.0,0,0,0,0,4.605170185988092
65,0,415,44,5,2,3.00 GHz,51,65.0,69.1,0,2,1,1,4.235554730773624
65,0,415,44,5,2,2.30 GHz,51,35.0,65.0,0,2,1,1,4.174387269895637
65,0,709,43,6,2,3.33 GHz,34,65.0,74.1,0,2,1,1,4.3054155323020415
65,2,709,46,0,1,1.20 GHz,1,12.0,100.0,0,0,0,0,4.605170185988092
65,2,709,46,8,1,1.60 GHz,32,27.0,100.0,0,0,0,0,4.605170185988092
65,0,709,46,4,1,600 MHz,76,34.5,85.0,1,0,1,0,4.442651256490317
65,0,709,2,2,1,600 MHz,47,19.5,82.0,1,0,1,0,4.406719247264253
65,0,709,22,7,2,3.60 GHz,63,130.0,100.0,0,2,1,1,4.605170185988092
65,0,709,4,8,1,3.20 GHz,1,103.0,73.5,1,0,0,0,4.297285406218791
65,0,709,55,8,1,3.60 GHz,32,115.0,70.8,1,2,1,1,4.259859000699674
65,0,709,20,8,1,3.00 GHz,1,84.0,67.7,1,0,0,0,4.215086179918229
65,0,709,54,8,1,3.06 GHz,1,84.0,67.7,1,0,1,1,4.215086179918229
65,0,709,3,0,1,2.80 GHz,76,68.4,70.0,0,0,0,0,4.248495242049359
65,0,709,46,0,1,1.80 GHz,76,68.1,77.0,1,0,1,0,4.343805421853684
65,2,709,46,2,1,850 MHz,47,27.5,100.0,1,0,1,0,4.605170185988092
65,2,709,46,0,1,866 MHz,76,19.5,100.0,1,0,1,0,4.605170185988092
65,2,709,46,0,1,1.90 GHz,76,32.0,100.0,0,0,0,0,4.605170185988092
65,0,415,28,5,2,2.60 GHz,51,35.0,65.0,0,2,1,1,4.174387269895637
65,2,927,27,5,2,2.00 GHz,33,35.0,85.0,0,0,1,1,4.442651256490317
65,0,415,44,5,2,2.70 GHz,51,65.0,69.1,0,2,1,1,4.235554730773624
65,2,709,19,0,1,1.10 GHz,1,12.0,100.0,0,0,0,0,4.605170185988092
65,0,709,46,2,1,600 MHz,47,15.8,82.0,1,0,1,0,4.406719247264253
65,0,709,46,4,1,550 MHz,76,30.8,80.0,1,0,1,0,4.382026634673881
65,0,709,6,7,2,3.40 GHz,63,130.0,100.0,0,2,1,1,4.605170185988092
65,0,709,20,8,1,3.00 GHz,1,89.0,73.5,1,0,0,0,4.297285406218791
65,0,709,6,7,1,3.60 GHz,32,86.0,100.0,1,0,1,1,4.605170185988092
65,0,709,22,8,1,3.06 GHz,1,84.0,67.7,1,0,1,1,4.215086179918229
65,0,709,46,8,1,3.06 GHz,1,84.0,67.7,1,0,1,0,4.215086179918229
65,0,709,46,8,1,2.80 GHz,1,84.0,67.7,1,0,1,0,4.215086179918229
65,0,709,46,2,1,1.80 GHz,47,66.7,78.0,0,0,0,0,4.356708826689592
65,2,709,46,2,1,800 MHz,47,25.9,100.0,1,0,1,0,4.605170185988092
65,2,709,46,0,1,2.00 GHz,76,32.0,100.0,0,0,0,0,4.605170185988092
65,2,415,27,5,2,2.10 GHz,33,35.0,85.0,0,0,1,1,4.442651256490317
65,0,415,28,5,2,3.10 GHz,51,65.0,69.1,0,2,1,1,4.235554730773624
65,0,415,28,5,2,2.80 GHz,51,65.0,69.1,0,2,1,1,4.235554730773624
65,0,709,26,6,2,3.20 GHz,34,65.0,74.1,0,2,1,1,4.3054155323020415
65,0,709,60,6,2,3.20 GHz,31,65.0,74.1,0,2,1,1,4.3054155323020415
65,2,709,46,7,2,1.86 GHz,1,35.0,100.0,0,0,1,1,4.605170185988092
65,2,709,46,0,1,1.30 GHz,1,22.0,100.0,0,0,0,0,4.605170185988092
65,0,709,46,2,1,550 MHz,47,14.5,82.0,1,0,1,0,4.406719247264253
65,0,709,39,7,2,3.40 GHz,63,95.0,63.4,0,0,1,1,4.14946386144318
65,0,709,46,4,1,533 MHz,76,29.7,90.0,1,0,1,0,4.499809670330265
65,0,709,38,8,1,2.80 GHz,1,84.0,67.7,1,0,1,1,4.215086179918229
65,0,709,55,8,1,2.93 GHz,1,84.0,67.7,1,0,1,1,4.215086179918229
65,0,709,46,0,1,2.66 GHz,76,66.1,74.0,0,0,0,0,4.30406509320417
65,0,709,5,8,1,3.60 GHz,32,115.0,70.8,1,0,1,1,4.259859000699674
65,2,709,46,2,1,750 MHz,47,24.6,100.0,1,0,1,0,4.605170185988092
65,2,709,46,0,1,650 MHz,47,7.0,100.0,1,0,1,0,4.605170185988092
65,2,709,3,0,1,2.20 GHz,76,35.0,100.0,0,0,0,0,4.605170185988092
65,0,415,28,5,2,2.40 GHz,51,35.0,65.0,0,2,1,1,4.174387269895637
65,0,709,43,6,2,3.00 GHz,34,65.0,74.1,0,2,1,1,4.3054155323020415
65,2,709,59,6,2,2.20 GHz,1,35.0,105.0,0,0,1,1,4.653960350157523
65,2,709,8,7,2,1.73 GHz,1,35.0,100.0,0,0,1,1,4.605170185988092
65,0,709,8,7,2,2.40 GHz,1,65.0,73.3,0,0,1,1,4.294560608892605
65,2,709,20,8,1,1.60 GHz,32,7.5,100.0,0,0,0,0,4.605170185988092
65,2,709,46,0,1,1.40 GHz,1,22.0,100.0,0,0,0,0,4.605170185988092
65,0,709,46,2,1,533 MHz,47,14.0,82.0,1,0,1,0,4.406719247264253
65,0,709,46,4,1,500 MHz,76,28.0,90.0,1,0,1,0,4.499809670330265
65,0,709,6,7,2,3.20 GHz,63,130.0,100.0,0,2,1,1,4.605170185988092
65,0,709,4,8,1,3.00 GHz,1,89.0,69.4,1,0,0,0,4.239886867512759
65,0,709,22,7,1,3.40 GHz,32,86.0,69.2,1,0,1,1,4.237000862623624
65,0,709,54,8,1,2.80 GHz,1,84.0,67.7,1,0,0,0,4.215086179918229
65,0,709,38,8,1,2.93 GHz,1,84.0,67.7,1,0,1,0,4.215086179918229
65,0,709,46,8,1,2.66 GHz,1,89.0,73.1,1,0,1,0,4.291828366755733
65,0,709,46,2,1,1.70 GHz,47,64.0,76.0,0,0,0,0,4.330733340286331
65,2,709,46,2,1,700 MHz,47,23.0,100.0,1,0,1,0,4.605170185988092
65,2,709,46,0,1,3.20 GHz,76,76.0,72.0,1,0,0,0,4.276666119016055
65,2,709,46,0,1,2.30 GHz,76,35.0,100.0,0,0,0,0,4.605170185988092
65,2,927,61,5,2,2.20 GHz,33,35.0,85.0,0,0,1,1,4.442651256490317
65,2,927,27,5,2,1.20 GHz,33,17.0,100.0,0,0,1,1,4.605170185988092
65,2,709,10,6,2,2.30 GHz,0,35.0,100.0,1,0,1,1,4.605170185988092
65,0,709,10,6,2,3.06 GHz,34,65.0,74.1,0,2,1,1,4.3054155323020415
65,0,709,26,6,2,2.80 GHz,34,65.0,74.1,0,2,1,1,4.3054155323020415
65,2,709,57,7,2,1.60 GHz,1,35.0,100.0,0,0,1,1,4.605170185988092
65,0,709,46,8,1,2.80 GHz,1,89.0,69.1,1,0,1,0,4.235554730773624
65,0,709,7,7,2,3.20 GHz,63,95.0,63.4,0,0,1,1,4.14946386144318
65,0,709,46,2,1,500 MHz,47,13.2,85.0,1,0,1,0,4.442651256490317
65,0,709,46,0,1,1.40 GHz,47,31.2,69.0,1,0,1,0,4.23410650459726
65,0,709,4,8,1,2.80 GHz,1,89.0,69.4,1,0,0,0,4.239886867512759
65,0,709,5,8,1,3.40 GHz,32,84.0,66.6,1,0,1,1,4.198704577546343
65,0,709,46,8,1,2.80 GHz,1,84.0,67.7,1,0,1,1,4.215086179918229
65,0,709,46,0,1,2.53 GHz,76,61.5,72.0,0,0,0,0,4.276666119016055
65,0,709,46,0,1,1.60 GHz,76,38.0,66.0,1,0,1,0,4.189654742026425
65,2,709,46,2,1,650 MHz,47,21.5,100.0,1,0,1,0,4.605170185988092
65,2,709,46,0,1,1.26 GHz,76,22.0,100.0,1,0,1,0,4.605170185988092
65,2,709,46,0,1,3.06 GHz,76,70.0,74.0,1,0,0,0,4.30406509320417
65,2,709,46,8,1,3.46 GHz,1,88.0,75.0,1,0,0,0,4.31748811353631
65,2,709,46,0,1,2.40 GHz,76,35.0,100.0,0,0,0,0,4.605170185988092
65,0,415,45,5,2,2.90 GHz,51,65.0,69.1,0,2,1,1,4.235554730773624
65,2,927,12,5,2,2.30 GHz,33,35.0,85.0,0,0,1,1,4.442651256490317
65,2,927,61,5,2,1.30 GHz,33,17.0,100.0,0,0,1,1,4.605170185988092
65,2,709,11,5,2,2.27 GHz,51,35.0,90.0,0,0,1,1,4.499809670330265
65,0,709,11,5,2,2.93 GHz,51,73.0,72.6,0,2,1,1,4.28496492183075
65,0,709,42,6,2,2.93 GHz,31,65.0,74.1,0,2,1,1,4.3054155323020415
65,0,709,57,7,2,2.20 GHz,1,65.0,73.3,0,0,1,1,4.294560608892605
65,2,709,57,7,2,1.46 GHz,1,35.0,100.0,0,0,1,1,4.605170185988092
65,2,709,46,0,1,1.50 GHz,1,24.5,100.0,0,0,0,0,4.605170185988092
65,0,709,46,4,1,450 MHz,76,25.3,90.0,1,0,1,0,4.499809670330265
65,0,709,46,8,1,2.80 GHz,1,89.0,69.1,1,0,1,0,4.235554730773624
65,0,709,46,0,1,1.33 GHz,47,29.9,69.0,1,0,1,0,4.23410650459726
65,0,709,6,7,2,3.00 GHz,63,95.0,63.4,0,2,1,1,4.14946386144318
65,0,709,21,8,2,3.20 GHz,32,130.0,69.8,0,0,1,1,4.2456340097683265
65,0,709,46,0,1,2.80 GHz,76,69.7,75.0,1,0,1,0,4.31748811353631
65,0,709,6,7,1,3.20 GHz,32,86.0,100.0,1,0,1,1,4.605170185988092
65,0,709,55,8,1,2.80 GHz,1,84.0,67.7,1,0,1,1,4.215086179918229
65,0,709,46,2,1,1.60 GHz,47,61.0,75.0,0,0,0,0,4.31748811353631
65,2,709,46,2,1,600 MHz,76,34.5,75.0,1,0,1,0,4.31748811353631
65,2,709,46,0,1,1.20 GHz,76,22.0,100.0,1,0,1,0,4.605170185988092
65,2,709,46,0,1,2.80 GHz,76,68.4,75.0,1,0,0,0,4.31748811353631
65,2,709,46,8,1,3.33 GHz,1,88.0,75.0,1,0,0,0,4.31748811353631
65,2,709,46,0,1,2.50 GHz,76,35.0,100.0,0,0,0,0,4.605170185988092
65,2,927,28,5,2,2.40 GHz,31,35.0,85.0,0,0,1,1,4.442651256490317
65,0,415,45,5,2,2.50 GHz,51,35.0,65.0,0,2,1,1,4.174387269895637
65,2,927,12,5,2,1.40 GHz,33,17.0,100.0,0,0,1,1,4.605170185988092
65,2,709,43,5,2,2.13 GHz,51,35.0,90.0,0,0,1,1,4.499809670330265
65,0,709,10,5,2,2.80 GHz,51,73.0,72.6,0,2,1,1,4.28496492183075
65,0,709,8,6,2,2.93 GHz,32,65.0,74.1,0,2,1,1,4.3054155323020415
65,0,709,9,6,2,2.70 GHz,32,65.0,74.1,0,1,1,1,4.3054155323020415
65,2,709,46,6,2,2.10 GHz,1,35.0,105.0,0,0,1,1,4.653960350157523
65,0,709,40,7,2,2.00 GHz,1,65.0,73.3,0,0,1,1,4.294560608892605
65,0,709,46,8,1,2.80 GHz,1,84.0,67.7,1,0,1,0,4.215086179918229
65,2,709,23,7,2,1.86 GHz,1,31.0,100.0,0,2,0,0,4.605170185988092
65,2,709,46,8,1,1.50 GHz,32,7.5,100.0,0,0,0,0,4.605170185988092
65,2,709,19,0,1,1.60 GHz,1,24.5,100.0,0,0,0,0,4.605170185988092
65,0,709,46,0,1,1.20 GHz,47,29.9,69.0,1,0,1,0,4.23410650459726
65,0,709,39,7,2,3.00 GHz,63,95.0,63.4,0,0,1,1,4.14946386144318
65,0,709,21,8,2,3.00 GHz,32,130.0,69.8,0,0,1,1,4.2456340097683265
65,0,709,5,8,1,3.20 GHz,32,84.0,66.6,1,0,1,1,4.198704577546343
65,0,709,21,8,1,2.66 GHz,1,84.0,67.7,1,0,1,1,4.215086179918229
65,0,709,3,0,1,2.40 GHz,76,59.8,71.0,0,0,0,0,4.2626798770413155
65,0,709,46,2,1,1.50 GHz,47,57.8,73.0,0,0,0,0,4.290459441148391
65,2,709,46,2,1,500 MHz,47,16.8,100.0,1,0,1,0,4.605170185988092
65,2,709,46,0,1,1.13 GHz,76,21.8,100.0,1,0,1,0,4.605170185988092
65,2,709,46,0,1,2.66 GHz,76,66.1,100.0,1,0,0,0,4.605170185988092
65,2,709,46,0,1,2.60 GHz,76,35.0,100.0,0,0,0,0,4.605170185988092
65,2,709,46,8,1,3.20 GHz,1,88.0,75.0,1,0,0,0,4.31748811353631
65,2,927,45,5,2,1.50 GHz,31,17.0,100.0,0,0,1,1,4.605170185988092
65,2,709,43,5,2,2.00 GHz,51,35.0,90.0,0,0,1,1,4.499809670330265
65,2,709,11,5,2,1.33 GHz,51,18.0,105.0,0,0,1,1,4.653960350157523
65,0,709,44,5,2,2.80 GHz,51,73.0,72.6,0,2,1,1,4.28496492183075
65,2,709,58,7,2,2.16 GHz,1,35.0,100.0,0,0,1,1,4.605170185988092
65,0,709,8,6,2,2.60 GHz,32,65.0,74.1,0,1,1,1,4.3054155323020415
65,2,709,23,7,2,1.73 GHz,1,31.0,100.0,0,2,0,0,4.605170185988092
65,0,709,39,7,2,1.80 GHz,1,65.0,73.3,0,0,1,1,4.294560608892605
65,0,709,6,7,2,3.73 GHz,63,130.0,68.6,1,2,1,1,4.22829253473184
65,2,709,46,0,1,1.70 GHz,1,24.5,100.0,0,0,0,0,4.605170185988092
65,0,709,46,0,1,1.13 GHz,47,29.1,69.0,1,0,1,0,4.23410650459726
65,0,709,46,2,1,1.10 GHz,47,33.0,77.0,1,0,1,0,4.343805421853684
65,0,709,6,7,2,2.80 GHz,63,95.0,63.4,0,2,1,1,4.14946386144318
65,0,709,21,8,2,2.80 GHz,32,95.0,64.1,0,0,1,1,4.160444363926624
65,0,709,46,0,1,2.60 GHz,76,69.0,75.0,1,0,1,0,4.31748811353631
65,0,709,54,8,1,3.73 GHz,32,115.0,70.8,1,0,1,1,4.259859000699674
65,0,709,46,0,1,3.40 GHz,33,102.9,67.0,1,0,1,0,4.204692619390966
65,0,709,6,7,1,3.00 GHz,32,86.0,100.0,1,0,1,1,4.605170185988092
65,0,709,20,8,1,2.80 GHz,1,84.0,67.7,1,0,0,0,4.215086179918229
65,0,709,5,8,1,2.66 GHz,1,84.0,67.7,1,0,1,1,4.215086179918229
65,0,709,46,8,1,2.40 GHz,1,89.0,69.1,1,0,1,0,4.235554730773624
65,0,709,46,2,1,1.40 GHz,47,54.7,72.0,0,0,0,0,4.276666119016055
65,2,709,46,2,1,450 MHz,47,15.5,100.0,1,0,1,0,4.605170185988092
65,2,709,46,0,1,1.06 GHz,76,21.0,100.0,1,0,1,0,4.605170185988092
65,2,709,46,8,1,3.06 GHz,1,88.0,75.0,1,0,0,0,4.31748811353631
65,2,927,45,5,2,1.60 GHz,33,17.0,100.0,0,0,1,1,4.605170185988092
65,2,709,26,5,2,1.20 GHz,51,18.0,105.0,0,0,1,1,4.653960350157523
65,2,709,26,5,2,1.86 GHz,51,35.0,90.0,0,0,1,1,4.499809670330265
65,0,709,25,6,2,2.80 GHz,32,65.0,74.1,0,2,1,1,4.3054155323020415
65,2,709,9,6,2,2.00 GHz,1,35.0,105.0,0,0,1,1,4.653960350157523
65,0,709,41,6,2,2.50 GHz,32,65.0,74.1,0,0,1,1,4.3054155323020415
65,2,709,46,7,2,2.00 GHz,1,35.0,100.0,0,0,1,1,4.605170185988092
65,0,709,46,0,1,3.00 GHz,76,81.9,70.0,1,0,1,0,4.248495242049359
65,0,709,23,7,2,1.60 GHz,1,65.0,100.0,0,0,1,1,4.605170185988092
65,2,709,7,7,2,1.60 GHz,1,31.0,100.0,0,2,0,0,4.605170185988092
65,0,709,6,7,2,3.46 GHz,63,130.0,68.6,1,2,1,1,4.22829253473184
65,0,709,21,8,2,3.20 GHz,32,130.0,69.8,1,0,1,1,4.2456340097683265
65,2,709,46,0,1,1.50 GHz,1,24.5,100.0,0,0,0,0,4.605170185988092
65,0,709,2,2,1,1.00 GHz,47,29.0,75.0,1,0,1,0,4.31748811353631
65,0,709,2,2,1,1.00 GHz,47,29.0,75.0,1,0,1,0,4.31748811353631
65,0,709,39,7,2,2.80 GHz,63,95.0,63.4,0,0,1,1,4.14946386144318
